id;purchased;is_female;cust_membership;age;income;marketing;population;cnt_purch;frq_purch;mfrq_shop;basket_mval;frq_purch_chemia;frq_purch_newsstand;frq_purch_meat;frq_purch_frozen;frq_purch_dairy;frq_purch_beverages;frq_purch_bakery;frq_purch_household_goods;frq_purch_vegs_and_fruits;prc_purch_nrst_shop;mdist_to_shop
DMvfX5k2gKwr;TRUE;TRUE;548;47;3982;yes;90794;45;0.0821167883211679;0.977777777777778;59.0635555555556;0.866666666666667;0.288888888888889;0.666666666666667;1.02222222222222;0.222222222222222;0.244444444444444;0.0444444444444444;0.866666666666667;0.711111111111111;0.0222222222222222;40098.1357631439
DN7mIGTm8XMN;FALSE;TRUE;459;35;4383;yes;22463;27;0.0588235294117647;0.518518518518518;59.9751851851852;0.481481481481481;0.444444444444444;0.62962962962963;0.296296296296296;0.555555555555556;0.407407407407407;0.37037037037037;0.555555555555556;0.333333333333333;0.037037037037037;179869.766617249
DNKRPMswxNAf;FALSE;FALSE;472;47;3835;yes;71728;49;0.103813559322034;0.959183673469388;55.4181632653061;0.693877551020408;0.224489795918367;0.755102040816326;0.755102040816326;0.36734693877551;0.224489795918367;0.204081632653061;0.73469387755102;0.673469387755102;0.0204081632653061;8177.36578038731
DNkn3gbM3iMO;TRUE;FALSE;387;47;4546;yes;545680;18;0.0465116279069767;0.555555555555556;27.53;0.277777777777778;0.555555555555556;0.111111111111111;0.166666666666667;0.666666666666667;0.333333333333333;0.388888888888889;0.666666666666667;0.388888888888889;0.0555555555555556;143057.579057839
DO7ZzHrN8XNE;TRUE;TRUE;712;46;4863;yes;110337;102;0.143258426966292;0.892156862745098;58.718137254902;0.735294117647059;0.274509803921569;0.666666666666667;1.05882352941176;0.205882352941176;0.245098039215686;0.323529411764706;0.617647058823529;0.735294117647059;0.00980392156862745;24665.6864780829
DOQ28SPa1qcd;FALSE;TRUE;323;49;4852;no;93206;15;0.0464396284829721;0.6;43.7426666666667;0.466666666666667;0.6;0.266666666666667;0.266666666666667;0.333333333333333;0.4;0.466666666666667;0.4;0.666666666666667;0.0666666666666667;218916.874268423
DQDQmmeC194g;FALSE;TRUE;931;34;3314;no;11180;61;0.0655209452201933;0.80327868852459;56.6872131147541;0.442622950819672;0.524590163934426;0.622950819672131;0.344262295081967;0.426229508196721;0.426229508196721;0.60655737704918;0.344262295081967;0.344262295081967;0.80327868852459;98838.1349845527
DRAHAgVjbvye;TRUE;TRUE;749;45;5238;yes;64513;21;0.0280373831775701;0.523809523809524;53.597619047619;0.523809523809524;0.380952380952381;0.523809523809524;0.476190476190476;0.333333333333333;0.714285714285714;0.428571428571429;0.619047619047619;0.428571428571429;0.0476190476190476;95784.8882238423
DRpUfaZeV2j7;TRUE;TRUE;427;44;4245;yes;62840;11;0.0257611241217799;0.909090909090909;48.74;0.363636363636364;0.454545454545455;0.363636363636364;0.545454545454545;0.181818181818182;0.454545454545455;0.909090909090909;0.181818181818182;0.181818181818182;0.909090909090909;70571.1079910721
DSLz9sVvNjoB;TRUE;FALSE;946;33;5497;yes;247820;48;0.0507399577167019;0.416666666666667;29.23125;0.145833333333333;0.4375;0.145833333333333;0.0833333333333333;0.5;0.625;0.458333333333333;0.104166666666667;0.125;0.0208333333333333;241048.967110741
DSaKlKH9cZS9;TRUE;FALSE;758;37;5118;yes;73658;46;0.0606860158311346;0.565217391304348;40.985652173913;0.434782608695652;0.391304347826087;0.369565217391304;0.326086956521739;0.434782608695652;0.565217391304348;0.478260869565217;0.347826086956522;0.391304347826087;0.0652173913043478;165908.962063496
DSb4xN7GWnlV;FALSE;FALSE;199;44;5270;no;16055;10;0.050251256281407;0.7;39.868;0.2;0;0.5;0.4;0.5;0.7;0.5;0.5;0.3;0.1;126315.453772202
DVWRGbrmogTk;FALSE;FALSE;614;42;3193;no;761873;62;0.100977198697068;0.32258064516129;33.3808064516129;0.112903225806452;0.483870967741935;0.17741935483871;0.129032258064516;0.419354838709677;0.451612903225806;0.5;0.17741935483871;0.0483870967741935;0.0161290322580645;137760.560802206
DVev0ckyfmY9;FALSE;TRUE;812;49;3709;yes;407180;43;0.0529556650246305;0.697674418604651;45.7153488372093;0.581395348837209;0.348837209302326;0.465116279069767;0.418604651162791;0.604651162790698;0.627906976744186;0.441860465116279;0.418604651162791;0.372093023255814;0.0232558139534884;283643.834640864
DWAta5IySdnj;FALSE;TRUE;644;43;3104;no;62840;23;0.0357142857142857;0.652173913043478;29.7165217391304;0.304347826086957;0.478260869565217;0.130434782608696;0.521739130434783;0.347826086956522;0.652173913043478;0.565217391304348;0.521739130434783;0.391304347826087;0.0434782608695652;115631.508144315
DXWiVJY2GLsT;FALSE;FALSE;345;32;3402;no;173013;38;0.110144927536232;0.473684210526316;22.7926315789474;0.157894736842105;0.526315789473684;0.105263157894737;0.0789473684210526;0.421052631578947;0.447368421052632;0.421052631578947;0.0789473684210526;0.0789473684210526;0.0263157894736842;80346.9864354507
DXdv0NN5WKch;TRUE;FALSE;695;39;5005;yes;21965;25;0.0359712230215827;0.76;42.812;0.32;0.32;0.56;0.52;0.52;0.52;0.32;0.4;0.44;0.04;82892.2063422147
DYAvGZ3xOGA6;TRUE;TRUE;852;44;5168;yes;128621;84;0.0985915492957746;0.857142857142857;66.8121428571429;0.857142857142857;0.238095238095238;0.75;1.13095238095238;0.214285714285714;0.202380952380952;0.214285714285714;0.75;0.797619047619048;0.0119047619047619;40197.7756349842
DYwW5RBLkqWK;TRUE;FALSE;487;45;4919;no;209274;43;0.0882956878850103;0.441860465116279;24.4437209302326;0.116279069767442;0.558139534883721;0.116279069767442;0.0697674418604651;0.441860465116279;0.534883720930233;0.511627906976744;0.0465116279069767;0.0930232558139535;0.0232558139534884;105491.13484764
DZ4L70nu4BsZ;TRUE;TRUE;785;44;4787;yes;184415;105;0.133757961783439;0.895238095238095;67.0027619047619;0.714285714285714;0.276190476190476;0.685714285714286;1.08571428571429;0.238095238095238;0.20952380952381;0.2;0.752380952380952;0.79047619047619;0.00952380952380952;31631.3383493043
DZrlaWuS665g;FALSE;TRUE;917;40;3880;yes;1735442;78;0.0850599781897492;0.858974358974359;62.4742307692308;0.782051282051282;0.333333333333333;0.82051282051282;1.07692307692308;0.230769230769231;0.179487179487179;0.371794871794872;0.705128205128205;0.692307692307692;0.0128205128205128;25936.2736253624
DZyYtOl9AFQw;TRUE;TRUE;603;46;4212;yes;68634;49;0.0812603648424544;0.938775510204082;53.2389795918367;0.714285714285714;0.244897959183673;0.591836734693878;1;0.204081632653061;0.26530612244898;0.204081632653061;0.693877551020408;0.714285714285714;0.938775510204082;10818.6686837789
DaBlKpM8Wc6j;TRUE;FALSE;863;44;4851;yes;60827;53;0.0614136732329085;0.69811320754717;49.1528301886792;0.358490566037736;0.245283018867925;0.622641509433962;0.471698113207547;0.358490566037736;0.471698113207547;0.339622641509434;0.320754716981132;0.358490566037736;0.0188679245283019;98393.7163778224
DabsGPqTwHlW;TRUE;FALSE;166;45;3227;yes;68634;19;0.114457831325301;0.894736842105263;40.5331578947368;0.578947368421053;0.105263157894737;0.421052631578947;1.31578947368421;0.157894736842105;0.263157894736842;0.263157894736842;0.789473684210526;0.473684210526316;0.894736842105263;8928.31358383439
DbPa9zuz8SNK;FALSE;TRUE;999;44;4488;yes;3457;58;0.0580580580580581;0.672413793103448;52.4544827586207;0.586206896551724;0.362068965517241;0.586206896551724;0.586206896551724;0.310344827586207;0.53448275862069;0.327586206896552;0.396551724137931;0.344827586206897;0.0172413793103448;177643.912680566
DcZUnOXoLDsy;TRUE;FALSE;309;43;5839;yes;407180;18;0.058252427184466;0.555555555555556;36.1127777777778;0.444444444444444;0.277777777777778;0.333333333333333;0.5;0.333333333333333;0.388888888888889;0.277777777777778;0.666666666666667;0.555555555555556;0.0555555555555556;318906.341214596
DdUHvlq7lKui;FALSE;FALSE;543;44;5347;no;45567;67;0.123388581952118;0.91044776119403;57.1962686567164;0.597014925373134;0.253731343283582;0.701492537313433;0.805970149253731;0.164179104477612;0.194029850746269;0.17910447761194;0.567164179104478;0.716417910447761;0.0149253731343284;27345.291050686
DddL1MKDK1A8;FALSE;FALSE;268;40;3923;yes;1735442;37;0.138059701492537;0.945945945945946;62.7121621621622;0.72972972972973;0.243243243243243;0.621621621621622;0.972972972972973;0.189189189189189;0.189189189189189;0.216216216216216;0.621621621621622;0.432432432432432;0.945945945945946;13494.2942694873
DdlJQbuFpoja;TRUE;FALSE;392;32;5210;yes;761873;44;0.112244897959184;0.5;29.78;0.113636363636364;0.590909090909091;0.0909090909090909;0.0909090909090909;0.590909090909091;0.5;0.318181818181818;0.136363636363636;0.159090909090909;0.0454545454545455;87552.5352177899
Ddztt6Wy37AP;FALSE;TRUE;178;51;5487;yes;68836;8;0.0449438202247191;0.625;40.56125;0.25;0.25;0.5;0.25;0.125;0.625;0.75;0.375;0.375;0.125;149391.075878908
DehKK1b97OjB;TRUE;TRUE;781;36;2553;yes;461489;84;0.107554417413572;0.845238095238095;60.8622619047619;0.797619047619048;0.25;0.880952380952381;0.964285714285714;0.273809523809524;0.321428571428571;0.25;0.595238095238095;0.726190476190476;0.0119047619047619;78940.9897486853
Df8yQaps48cT;TRUE;FALSE;374;40;4718;yes;706004;15;0.0401069518716578;0.333333333333333;32.3093333333333;0.266666666666667;0.133333333333333;0.533333333333333;0.4;0.4;0.333333333333333;0.466666666666667;0.266666666666667;0.4;0.133333333333333;146164.385127522
DfPfPZXZQH82;FALSE;FALSE;716;30;5698;no;69316;47;0.0656424581005587;0.574468085106383;59.5085106382979;0.404255319148936;0.404255319148936;0.382978723404255;0.382978723404255;0.553191489361702;0.468085106382979;0.382978723404255;0.404255319148936;0.319148936170213;0.0212765957446809;288656.328321598
DfZ4ouPFkBOM;TRUE;FALSE;268;49;5086;yes;634487;24;0.0895522388059701;0.958333333333333;61.8658333333333;0.958333333333333;0.208333333333333;0.791666666666667;0.583333333333333;0.291666666666667;0.0833333333333333;0.0833333333333333;0.833333333333333;0.708333333333333;0.0416666666666667;12542.2872613591
DfZtdWFMMqHw;FALSE;TRUE;777;52;3566;no;60103;51;0.0656370656370656;0.647058823529412;56.3382352941176;0.372549019607843;0.509803921568627;0.470588235294118;0.470588235294118;0.333333333333333;0.431372549019608;0.431372549019608;0.372549019607843;0.509803921568627;0.0196078431372549;216681.477025908
Dft6g2anDaIF;FALSE;FALSE;709;32;3701;no;11669;19;0.0267983074753173;0.789473684210526;49.3121052631579;0.526315789473684;0.263157894736842;0.315789473684211;0.368421052631579;0.368421052631579;0.631578947368421;0.210526315789474;0.263157894736842;0.473684210526316;0.0526315789473684;78717.6788930007
DfvQquiHUYKu;FALSE;TRUE;662;42;3737;yes;1735442;72;0.108761329305136;0.861111111111111;68.0265277777778;0.875;0.305555555555556;0.805555555555556;0.930555555555556;0.305555555555556;0.222222222222222;0.208333333333333;0.791666666666667;0.777777777777778;0.0138888888888889;24136.8700891516
Dg9qzUzqKWeR;FALSE;FALSE;452;43;5848;yes;761873;24;0.0530973451327434;0.458333333333333;36.2333333333333;0.166666666666667;0.5;0.0833333333333333;0.166666666666667;0.583333333333333;0.458333333333333;0.375;0.125;0.333333333333333;0.0416666666666667;123718.127419704
DgFvwZvWMPWk;TRUE;TRUE;741;46;4933;yes;407180;44;0.0593792172739541;0.863636363636364;44.1656818181818;0.613636363636364;0.363636363636364;0.386363636363636;0.409090909090909;0.409090909090909;0.636363636363636;0.386363636363636;0.454545454545455;0.590909090909091;0.863636363636364;258114.359213026
Dh1cR6eWvIy8;FALSE;FALSE;371;43;2983;yes;3551;49;0.132075471698113;0.489795918367347;21.4242857142857;0.122448979591837;0.244897959183673;0.122448979591837;0.0816326530612245;0.448979591836735;0.653061224489796;0.489795918367347;0.102040816326531;0.163265306122449;0.489795918367347;160350.099616767
Dhkaz296QbF4;TRUE;FALSE;423;41;4234;yes;301834;33;0.0780141843971631;0.424242424242424;22.8266666666667;0.181818181818182;0.333333333333333;0.242424242424242;0.0909090909090909;0.515151515151515;0.424242424242424;0.424242424242424;0.151515151515152;0.0909090909090909;0.0606060606060606;111453.719647401
Dhsne4w1Vnjn;FALSE;FALSE;143;54;4042;yes;93331;7;0.048951048951049;0.714285714285714;24.9314285714286;0;0.428571428571429;0;0.714285714285714;1.14285714285714;0.571428571428571;0.571428571428571;0.142857142857143;0;0.714285714285714;66990.3960400356
Dhz0wUOL3BEe;FALSE;TRUE;942;46;4252;yes;9342;85;0.0902335456475584;0.917647058823529;53.5868235294118;0.8;0.235294117647059;0.741176470588235;0.882352941176471;0.235294117647059;0.152941176470588;0.317647058823529;0.635294117647059;0.741176470588235;0.0235294117647059;45922.4351338871
Di3oZgiD27J5;FALSE;FALSE;392;41;3973;yes;60068;49;0.125;0.551020408163265;33.8663265306122;0.163265306122449;0.428571428571429;0.0816326530612245;0.0816326530612245;0.653061224489796;0.571428571428571;0.469387755102041;0.0816326530612245;0.163265306122449;0.0408163265306122;105904.034519435
Divon1sMoTK9;TRUE;TRUE;609;40;3173;yes;26028;41;0.0673234811165846;0.951219512195122;56.6309756097561;0.878048780487805;0.146341463414634;0.75609756097561;0.878048780487805;0.24390243902439;0.317073170731707;0.195121951219512;0.682926829268293;0.634146341463415;0.951219512195122;42463.1423554569
DjD5arCDrTWz;TRUE;FALSE;238;28;6942;no;634487;16;0.0672268907563025;0.375;46.6553333333333;0.0625;0.4375;0.0625;0.1875;0.3125;0.5625;0.25;0;0.0625;0.0625;148178.471554368
DjFtcaaN1J8m;FALSE;TRUE;769;38;4294;yes;108605;36;0.046814044213264;0.611111111111111;59.6983333333333;0.472222222222222;0.305555555555556;0.555555555555556;0.555555555555556;0.388888888888889;0.583333333333333;0.388888888888889;0.527777777777778;0.472222222222222;0.0277777777777778;257429.059512462
DjcFjEdxRzMo;TRUE;TRUE;469;46;4318;no;50990;64;0.136460554371002;0.859375;65.1725;1;0.1875;0.78125;0.859375;0.25;0.359375;0.375;0.734375;0.578125;0.015625;52713.0187054851
Dju7XwclMEwu;FALSE;TRUE;817;44;4210;no;93206;42;0.0514075887392901;0.619047619047619;55.6630952380952;0.404761904761905;0.452380952380952;0.380952380952381;0.404761904761905;0.523809523809524;0.476190476190476;0.595238095238095;0.404761904761905;0.380952380952381;0.0238095238095238;227629.477591593
Dk3OgF757gvA;TRUE;TRUE;255;46;4383;no;1735442;36;0.141176470588235;0.916666666666667;71.8866666666667;0.777777777777778;0.277777777777778;0.833333333333333;1.05555555555556;0.222222222222222;0.277777777777778;0.138888888888889;0.777777777777778;0.527777777777778;0.0277777777777778;16553.0644278221
DkaQvYeTQRNK;TRUE;TRUE;232;41;4272;yes;20194;37;0.15948275862069;0.945945945945946;61.707027027027;1.08108108108108;0.459459459459459;0.675675675675676;0.837837837837838;0.216216216216216;0.162162162162162;0.189189189189189;0.675675675675676;0.621621621621622;0.945945945945946;22980.8513050583
DkegOID7X8RY;TRUE;TRUE;243;40;4310;yes;7907;34;0.139917695473251;0.794117647058823;64.0305882352941;0.852941176470588;0.176470588235294;0.647058823529412;1.17647058823529;0.294117647058824;0.176470588235294;0.382352941176471;0.5;0.617647058823529;0.0294117647058824;45755.6786112031
Dkxg5IionmxB;FALSE;TRUE;210;50;4197;no;60573;5;0.0238095238095238;0.6;48.44;0.6;0.6;0.2;0.6;0.8;0.6;0;0.4;0.4;0.6;230234.99296253
DlArs6FAvAFJ;TRUE;TRUE;992;42;4862;no;50679;127;0.128024193548387;0.897637795275591;67.8993700787401;0.740157480314961;0.244094488188976;0.779527559055118;1.01574803149606;0.21259842519685;0.244094488188976;0.251968503937008;0.811023622047244;0.708661417322835;0.0078740157480315;45015.3049885172
DlPldmtkB6Xf;FALSE;FALSE;467;37;3388;yes;706004;28;0.0599571734475375;0.678571428571429;32.8182142857143;0.178571428571429;0.285714285714286;0.142857142857143;0.392857142857143;0.428571428571429;0.607142857142857;0.428571428571429;0.321428571428571;0.428571428571429;0.0357142857142857;83479.3988882831
Dligfgg1SgoT;FALSE;FALSE;658;40;5296;no;6794;72;0.109422492401216;0.444444444444444;43.946338028169;0.0972222222222222;0.625;0.111111111111111;0.0972222222222222;0.444444444444444;0.430555555555556;0.486111111111111;0.125;0.125;0.0138888888888889;124875.174630247
Dm9Y24hI0oka;FALSE;TRUE;242;46;3914;no;40535;5;0.0206611570247934;0.8;66.564;0.8;0.2;0.8;0.8;0.2;0;0.6;0.4;0.6;0.8;204277.819221991
DmLbHPQaiAH1;FALSE;FALSE;627;42;3576;yes;35508;11;0.0175438596491228;0.363636363636364;87.0227272727273;0.272727272727273;0.727272727272727;0.545454545454545;0.0909090909090909;0.636363636363636;0.727272727272727;0.454545454545455;0.272727272727273;0.454545454545455;0.0909090909090909;161634.824672491
DmZXSmWv3f0S;TRUE;FALSE;789;33;5050;yes;173831;23;0.0291508238276299;0.608695652173913;39.314347826087;0.391304347826087;0.130434782608696;0.347826086956522;0.347826086956522;0.304347826086957;0.521739130434783;0.347826086956522;0.521739130434783;0.521739130434783;0.608695652173913;191475.359438885
Dme6sUnf4BAn;FALSE;FALSE;483;33;2714;yes;37201;29;0.0600414078674948;0.620689655172414;19.8675862068966;0.0344827586206897;0.344827586206897;0.172413793103448;0.103448275862069;0.448275862068966;0.413793103448276;0.379310344827586;0.0689655172413793;0.0689655172413793;0.0344827586206897;99665.0045760456
DmnZ5aW8kJk1;TRUE;TRUE;702;46;3093;yes;97176;60;0.0854700854700855;0.833333333333333;62.992;0.566666666666667;0.35;0.816666666666667;1.01666666666667;0.266666666666667;0.233333333333333;0.2;0.8;0.783333333333333;0.833333333333333;39396.2109568781
DmnwB2XhQb7X;FALSE;TRUE;708;42;5433;yes;706004;17;0.0240112994350282;0.647058823529412;43.6717647058824;0.529411764705882;0.705882352941177;0.294117647058824;0.352941176470588;0.411764705882353;0.352941176470588;0.411764705882353;0.294117647058824;0.470588235294118;0.647058823529412;88435.6807085052
DmuwCL6orNXI;FALSE;FALSE;387;37;3934;no;93331;45;0.116279069767442;0.955555555555556;58.8911111111111;0.666666666666667;0.2;0.622222222222222;0.933333333333333;0.155555555555556;0.222222222222222;0.177777777777778;0.6;0.8;0.955555555555556;28358.5951341493
DnoaTlFQSHKG;TRUE;FALSE;758;38;6167;yes;1735442;69;0.0910290237467019;0.550724637681159;26.416231884058;0.072463768115942;0.405797101449275;0.101449275362319;0.101449275362319;0.420289855072464;0.536231884057971;0.594202898550725;0.115942028985507;0.0869565217391304;0.0289855072463768;85763.0706857355
Do7xJpMrvHPr;FALSE;FALSE;336;36;5425;no;5972;12;0.0357142857142857;0.916666666666667;33.7316666666667;0.583333333333333;0.25;0.25;0.0833333333333333;0.25;0.416666666666667;0.416666666666667;0.333333333333333;0.416666666666667;0.916666666666667;79714.8925311389
DoCX231UN89r;TRUE;FALSE;446;33;3940;yes;83853;16;0.0358744394618834;0.375;56.155625;0.25;0.375;0.375;0.625;0.4375;0.625;0.5;0.375;0.3125;0.125;155316.496994677
DpLilAuMRvyV;FALSE;TRUE;734;41;5276;yes;63291;39;0.053133514986376;0.692307692307692;49.7076923076923;0.461538461538462;0.58974358974359;0.282051282051282;0.282051282051282;0.461538461538462;0.564102564102564;0.333333333333333;0.512820512820513;0.461538461538462;0.0256410256410256;109726.455154001
DpjLTz9H7boT;TRUE;TRUE;557;50;6630;no;45025;87;0.156193895870736;0.885057471264368;60.3367816091954;0.64367816091954;0.264367816091954;0.816091954022989;0.885057471264368;0.333333333333333;0.183908045977011;0.206896551724138;0.839080459770115;0.71264367816092;0.0229885057471264;38668.9987669199
DpuZPdmusRt3;TRUE;FALSE;309;47;4816;no;217201;9;0.029126213592233;0.555555555555556;42.0522222222222;0.222222222222222;0.444444444444444;0.222222222222222;0.444444444444444;0.444444444444444;0.555555555555556;0.444444444444444;0.666666666666667;0.222222222222222;0.111111111111111;123051.968863869
Dpv0WTX4fuf1;FALSE;FALSE;479;41;3062;yes;18453;9;0.0187891440501044;0.555555555555556;76.7944444444444;0.222222222222222;0.444444444444444;0.444444444444444;0.444444444444444;0.333333333333333;0.666666666666667;0.444444444444444;0.555555555555556;0.444444444444444;0.555555555555556;165847.06534644
DqKpKWznTXDL;FALSE;TRUE;435;48;6717;yes;247820;58;0.133333333333333;0.413793103448276;38.8915517241379;0.0862068965517241;0.46551724137931;0.103448275862069;0.0689655172413793;0.603448275862069;0.586206896551724;0.637931034482759;0.189655172413793;0.103448275862069;0.0172413793103448;232245.049222588
DqOehQL19maU;FALSE;TRUE;363;42;3704;yes;6829;7;0.0192837465564738;0.714285714285714;37.8857142857143;0.714285714285714;0.142857142857143;0.428571428571429;0.285714285714286;1;0.714285714285714;0.571428571428571;0.285714285714286;0.285714285714286;0.142857142857143;194761.122324938
DqWPB5s3isfD;TRUE;TRUE;513;42;5784;yes;15698;83;0.161793372319688;0.891566265060241;62.0298795180723;0.734939759036145;0.228915662650602;0.650602409638554;1.2289156626506;0.240963855421687;0.253012048192771;0.253012048192771;0.831325301204819;0.698795180722892;0.0120481927710843;47002.4486795595
DrGx7oFyeq2B;FALSE;TRUE;440;48;3580;yes;140052;52;0.118181818181818;0.923076923076923;67.2303846153846;0.769230769230769;0.153846153846154;0.673076923076923;1.07692307692308;0.346153846153846;0.269230769230769;0.346153846153846;0.884615384615385;0.865384615384615;0.923076923076923;50255.6631503294
DsAZxR9thODG;FALSE;TRUE;334;49;4424;yes;1735442;40;0.119760479041916;0.9;53.69075;0.675;0.2;0.725;0.95;0.275;0.2;0.2;0.65;1.025;0.025;29394.0713465376
DsRytXKKHGQc;TRUE;TRUE;123;39;3814;no;93206;7;0.0569105691056911;1;29.8342857142857;0.428571428571429;0.714285714285714;0.142857142857143;0.285714285714286;0.714285714285714;0.142857142857143;0.142857142857143;0.285714285714286;0.857142857142857;1;97138.2330799865
DssQIYoKb9U7;TRUE;FALSE;382;32;6805;no;140669;28;0.0732984293193717;0.535714285714286;22.0725;0.0714285714285714;0.535714285714286;0.107142857142857;0.107142857142857;0.464285714285714;0.535714285714286;0.392857142857143;0.107142857142857;0.107142857142857;0.0714285714285714;88182.8532060923
Dt7gNaTtUHSt;TRUE;TRUE;148;49;5801;yes;2716;18;0.121621621621622;1;50.4594444444444;0.888888888888889;0.277777777777778;0.555555555555556;0.833333333333333;0.222222222222222;0.111111111111111;0.277777777777778;0.555555555555556;0.722222222222222;1;34156.192773723
DtPifmc9kXwi;TRUE;FALSE;744;41;4455;yes;3678;76;0.102150537634409;0.907894736842105;51.4601315789474;0.657894736842105;0.263157894736842;0.736842105263158;0.75;0.289473684210526;0.197368421052632;0.171052631578947;0.605263157894737;0.763157894736842;0.0131578947368421;32941.2460675903
DtdtmGjRR4ol;TRUE;TRUE;636;51;4884;yes;6188;34;0.0534591194968553;0.588235294117647;44.1029411764706;0.176470588235294;0.470588235294118;0.5;0.647058823529412;0.617647058823529;0.529411764705882;0.382352941176471;0.441176470588235;0.264705882352941;0.0588235294117647;149366.184017964
DuIttPVD5rXO;TRUE;FALSE;599;38;3887;no;69686;77;0.128547579298831;0.519480519480519;41.6446753246753;0.116883116883117;0.597402597402597;0.220779220779221;0.142857142857143;0.454545454545455;0.402597402597403;0.532467532467532;0.142857142857143;0.0909090909090909;0.025974025974026;112325.498473561
DuJBltoRGtfZ;TRUE;TRUE;940;45;3379;yes;301834;99;0.10531914893617;0.94949494949495;70.0363636363636;0.818181818181818;0.262626262626263;0.777777777777778;0.878787878787879;0.171717171717172;0.212121212121212;0.242424242424242;0.858585858585859;0.797979797979798;0.94949494949495;10445.727522348
Dv8q8QRPFdwS;FALSE;TRUE;613;42;2452;yes;545680;18;0.0293637846655791;0.666666666666667;49.6744444444444;0.611111111111111;0.5;0.611111111111111;0.333333333333333;0.277777777777778;0.388888888888889;0.277777777777778;0.666666666666667;0.555555555555556;0.0555555555555556;133323.84006969
DvCDltqsh17H;FALSE;TRUE;139;45;3273;yes;62779;6;0.0431654676258993;0.666666666666667;78.04;0.333333333333333;0.5;0.5;0.666666666666667;0.833333333333333;0.666666666666667;0.5;0.166666666666667;0.333333333333333;0.666666666666667;168888.896880486
DvQ8xDdMpKf8;TRUE;FALSE;960;34;3161;yes;545680;17;0.0177083333333333;0.411764705882353;36.0023529411765;0.352941176470588;0.411764705882353;0.0588235294117647;0.411764705882353;0.529411764705882;0.588235294117647;0.411764705882353;0.176470588235294;0.411764705882353;0.0588235294117647;183801.803831028
DvTiv0xFIpGt;FALSE;TRUE;135;43;4718;yes;634487;17;0.125925925925926;0.882352941176471;59.1935294117647;1.17647058823529;0.235294117647059;0.882352941176471;0.882352941176471;0.235294117647059;0.411764705882353;0.0588235294117647;0.588235294117647;0.882352941176471;0.117647058823529;30515.7464735111
DvWLikVl4Tsj;FALSE;TRUE;352;42;4014;yes;60068;55;0.15625;0.927272727272727;67.2987272727273;0.618181818181818;0.309090909090909;0.854545454545454;1.23636363636364;0.363636363636364;0.254545454545455;0.236363636363636;0.672727272727273;0.854545454545454;0.0363636363636364;32724.9714640965
DvXGBycwrZCp;FALSE;FALSE;701;39;5002;yes;761873;37;0.0527817403708987;0.297297297297297;28.4716216216216;0.0540540540540541;0.432432432432432;0.27027027027027;0.135135135135135;0.513513513513513;0.405405405405405;0.567567567567568;0.108108108108108;0.0810810810810811;0.0540540540540541;130397.250817232
DwGFyKe8K9gK;FALSE;TRUE;147;49;3614;no;4975;9;0.0612244897959184;0.333333333333333;28.2844444444444;0.222222222222222;1;0.555555555555556;0.111111111111111;0.444444444444444;0.666666666666667;0.222222222222222;0.222222222222222;0.666666666666667;0.111111111111111;221012.775566815
DwIL5AjPBKET;TRUE;TRUE;229;43;4669;no;122224;11;0.0480349344978166;0.727272727272727;35.3345454545455;0.0909090909090909;0.454545454545455;0.272727272727273;0.636363636363636;0.454545454545455;0.636363636363636;0.454545454545455;0.818181818181818;0.0909090909090909;0.0909090909090909;88078.3772284972
DzkPxje8kDEb;FALSE;FALSE;577;44;4617;no;341722;27;0.0467937608318891;0.740740740740741;35.5796296296296;0.296296296296296;0.518518518518518;0.481481481481481;0.259259259259259;0.407407407407407;0.296296296296296;0.222222222222222;0.37037037037037;0.444444444444444;0.037037037037037;133596.586818535
DzxGNABiIXY7;TRUE;FALSE;684;48;7936;no;14392;20;0.0292397660818713;0.65;28.957;0.3;0.25;0.2;0.3;0.3;0.6;0.55;0.35;0.25;0.05;153383.047116993
E03PLgxmt3Ds;FALSE;TRUE;890;47;4895;no;93331;100;0.112359550561798;0.45;32.0025;0.13;0.54;0.14;0.14;0.55;0.69;0.52;0.16;0.13;0.06;120192.102584955
E0NaEY5segKf;TRUE;TRUE;843;35;3504;no;68634;91;0.107947805456702;0.879120879120879;65.9102197802198;0.736263736263736;0.230769230769231;0.802197802197802;1.03296703296703;0.362637362637363;0.241758241758242;0.186813186813187;0.791208791208791;0.835164835164835;0.010989010989011;21027.0878222576
E0Q99XpuLFzi;FALSE;TRUE;122;51;4465;yes;111376;10;0.0819672131147541;0.8;57.629;0.7;0.6;0.6;1.1;0.3;0.1;0.1;0.7;0.7;0.1;40319.7411479487
E0anzj0NlZFj;TRUE;TRUE;872;47;4037;yes;4674;31;0.0355504587155963;0.838709677419355;62.841935483871;0.419354838709677;0.483870967741935;0.483870967741935;0.645161290322581;0.483870967741935;0.258064516129032;0.516129032258065;0.32258064516129;0.419354838709677;0.0645161290322581;168653.678863227
E1dDrkZJxt3p;FALSE;TRUE;883;42;3836;yes;60827;32;0.0362400906002265;0.46875;48.989375;0.3125;0.59375;0.4375;0.40625;0.46875;0.46875;0.5;0.3125;0.40625;0.03125;128754.938716092
E4KbJifQIVwA;TRUE;TRUE;163;51;3138;no;173013;25;0.153374233128834;0.88;58.2912;0.84;0.32;0.92;0.84;0.16;0.24;0.24;0.6;0.64;0.04;27962.7973491132
